date;Country;Moughataa/Department;Commune/Municipality;arvi;arvi_category;evi;evi_category;ndvi;ndvi_category;sipi;sipi_category;spi_1;spi_1_category;spi_3;spi_3_category;spi_6;spi_6_category;spi_9;spi_9_category;spi_12;spi_12_category
01/12/2022;Mauritania;M'Bout;N'Djadjbenni;0,6;3.Normal conditions;-0,3;3.Normal conditions;0,9;3.Normal conditions;0,2;3.Normal conditions;1,62;Extremely wet;1,12;Moderately wet;1,19;Moderately wet;1,27;Moderately wet;1,27;Moderately wet
01/12/2022;Mauritania;Boutilimit;Ajweir;0,15;3.Normal conditions;-0,29;3.Normal conditions;0,31;3.Normal conditions;0,15;3.Normal conditions;4,56;Extremely wet;-0,12;Dry;-0,16;Dry;-0,19;Dry;-0,18;Dry
01/12/2022;Senegal;Bignona;Tenghory;-0,3;3.Normal conditions;-0,28;3.Normal conditions;-0,14;3.Normal conditions;-0,31;3.Normal conditions;1,76;Extremely wet;1,51;Extremely wet;0,72;Wet;1;Wet;1;Wet
01/12/2022;Senegal;Sédhiou;Djibabouya;-0,02;3.Normal conditions;-0,28;3.Normal conditions;0,27;3.Normal conditions;-0,39;3.Normal conditions;3,25;Extremely wet;2,02;Extremely wet;0,57;Wet;0,86;Wet;0,86;Wet
01/12/2022;Senegal;Koungheul;Lour Escale;-0,09;3.Normal conditions;-0,27;3.Normal conditions;0,26;3.Normal conditions;-0,19;3.Normal conditions;0,8;Wet;1,77;Extremely wet;1,13;Moderately wet;1,42;Moderately wet;1,42;Moderately wet
01/12/2022;Mauritania;Ouadane;Oualata 2;-0,09;3.Normal conditions;-0,25;3.Normal conditions;0,06;3.Normal conditions;0,15;3.Normal conditions;1,14;Moderately wet;0,02;Wet;-1,23;Moderately dry;-1,23;Moderately dry;-1,23;Moderately dry
01/12/2022;Senegal;Guediawaye;Parcelles Assainies;-0,01;3.Normal conditions;-0,22;3.Normal conditions;-0,02;3.Normal conditions;0,15;3.Normal conditions;-0,15;Dry;1,49;Moderately wet;2,11;Extremely wet;2,15;Extremely wet;2,15;Extremely wet
01/12/2022;Mauritania;Chinguetti;Chinguity 3;-0,14;3.Normal conditions;-0,19;3.Normal conditions;0,03;3.Normal conditions;0,08;3.Normal conditions;1,14;Moderately wet;-0,42;Dry;0,78;Wet;0,83;Wet;0,86;Wet
01/12/2022;Senegal;Goudomp;Djibanar;0,03;3.Normal conditions;-0,19;3.Normal conditions;0,16;3.Normal conditions;-0,3;3.Normal conditions;3,68;Extremely wet;1,87;Extremely wet;0,15;Wet;0,45;Wet;0,45;Wet
01/12/2022;Senegal;Rufisque;Bambylor;-0,18;3.Normal conditions;-0,19;3.Normal conditions;-0,16;3.Normal conditions;0,03;3.Normal conditions;-0,18;Dry;1,61;Extremely wet;2,04;Extremely wet;2,09;Extremely wet;2,09;Extremely wet
01/12/2022;Senegal;Koumpentoum;Kouthiaba Wolof;-0,16;3.Normal conditions;-0,18;3.Normal conditions;0,14;3.Normal conditions;-0,01;3.Normal conditions;2,75;Extremely wet;1,58;Extremely wet;1,57;Extremely wet;1,87;Extremely wet;1,87;Extremely wet
01/12/2022;Mauritania;Néma;Jreif;-0,19;3.Normal conditions;-0,18;3.Normal conditions;-0,04;3.Normal conditions;0,2;3.Normal conditions;2,9;Extremely wet;0,54;Wet;-0,28;Dry;-0,23;Dry;-0,23;Dry
01/12/2022;Mauritania;Bababé;Aere M'bar;0,77;3.Normal conditions;-0,15;3.Normal conditions;1,28;2.Good condition;0,15;3.Normal conditions;4,14;Extremely wet;0,02;Wet;0,15;Wet;0,21;Wet;0,21;Wet
01/12/2022;Senegal;Bounkiling;Boghal;-0,23;3.Normal conditions;-0,14;3.Normal conditions;-0,3;3.Normal conditions;0,1;3.Normal conditions;3,85;Extremely wet;2,13;Extremely wet;0,78;Wet;1,12;Moderately wet;1,12;Moderately wet
01/12/2022;Senegal;Podor;Cas-Cas;0,33;3.Normal conditions;-0,13;3.Normal conditions;0,73;3.Normal conditions;0,15;3.Normal conditions;3,69;Extremely wet;0,04;Wet;0,16;Wet;0,22;Wet;0,22;Wet
01/12/2022;Mauritania;Boutilimit;Elb Adress;-0,01;3.Normal conditions;-0,13;3.Normal conditions;0,04;3.Normal conditions;0,18;3.Normal conditions;4,51;Extremely wet;-0,3;Dry;0;Wet;-0,01;Dry;0;Dry
01/12/2022;Senegal;Goudomp;Simbandi Brassou;-0,18;3.Normal conditions;-0,13;3.Normal conditions;-0,36;3.Normal conditions;0,33;3.Normal conditions;4,18;Extremely wet;1,85;Extremely wet;0,25;Wet;0,69;Wet;0,69;Wet
01/12/2022;Mauritania;Monguel;Monguel;0,08;3.Normal conditions;-0,13;3.Normal conditions;0,18;3.Normal conditions;0,18;3.Normal conditions;1,3;Moderately wet;0,51;Wet;-0,27;Dry;-0,25;Dry;-0,25;Dry
01/12/2022;Mauritania;Kobenni;Medbougou;0,24;3.Normal conditions;-0,13;3.Normal conditions;0,72;3.Normal conditions;0,2;3.Normal conditions;1,22;Moderately wet;0,54;Wet;-0,08;Dry;0,14;Wet;0,14;Wet
01/12/2022;Mauritania;Bassikounou;El Megve;-0,25;3.Normal conditions;-0,12;3.Normal conditions;-0,16;3.Normal conditions;0,15;3.Normal conditions;1,1;Moderately wet;-0,48;Dry;-0,26;Dry;-0,33;Dry;-0,33;Dry
01/12/2022;Mauritania;Chinguetti;Ouadane 2;0,1;3.Normal conditions;-0,11;3.Normal conditions;0,21;3.Normal conditions;-0,15;3.Normal conditions;2,26;Extremely wet;0,89;Wet;-0,15;Dry;-0,1;Dry;-0,07;Dry
01/12/2022;Senegal;d'Oussouye;Loudia Ouoloff;0,2;3.Normal conditions;-0,1;3.Normal conditions;0,99;3.Normal conditions;-0,56;3.Normal conditions;1,05;Moderately wet;1,04;Moderately wet;1,08;Moderately wet;1,22;Moderately wet;1,22;Moderately wet
01/12/2022;Senegal;Rufisque;Sangalkam;-0,2;3.Normal conditions;-0,08;3.Normal conditions;-0,28;3.Normal conditions;0,04;3.Normal conditions;-0,17;Dry;1,36;Moderately wet;2,09;Extremely wet;2,14;Extremely wet;2,14;Extremely wet
01/12/2022;Mauritania;Monguel;Bokhol;0,53;3.Normal conditions;-0,07;3.Normal conditions;1,15;2.Good condition;0,15;3.Normal conditions;1,78;Extremely wet;0,54;Wet;-0,15;Dry;-0,13;Dry;-0,13;Dry
01/12/2022;Senegal;Saraya;Bembou;-0,54;3.Normal conditions;-0,06;3.Normal conditions;-0,73;3.Normal conditions;0,3;3.Normal conditions;1,64;Extremely wet;-0,14;Dry;-1,13;Moderately dry;-0,82;Dry;-0,82;Dry
01/12/2022;Mauritania;Nouadhibou;Nouamghar;0,57;3.Normal conditions;-0,06;3.Normal conditions;1,06;2.Good condition;-0,06;3.Normal conditions;3,5;Extremely wet;0,29;Wet;2,71;Extremely wet;2,72;Extremely wet;2,74;Extremely wet
01/12/2022;Senegal;Kédougou;Bandafassi;-0,75;3.Normal conditions;-0,06;3.Normal conditions;-1,14;4.Degraded;0,28;3.Normal conditions;3,02;Extremely wet;0,24;Wet;-0,74;Dry;-0,48;Dry;-0,48;Dry
01/12/2022;Senegal;Goudomp;Karantaba;-0,15;3.Normal conditions;-0,05;3.Normal conditions;-0,62;3.Normal conditions;0,48;3.Normal conditions;4,14;Extremely wet;1,95;Extremely wet;0,28;Wet;0,81;Wet;0,81;Wet
01/12/2022;Mauritania;Monguel;Bathet Moit;0,3;3.Normal conditions;-0,05;3.Normal conditions;0,58;3.Normal conditions;0,15;3.Normal conditions;1,42;Moderately wet;0,64;Wet;-0,19;Dry;-0,17;Dry;-0,17;Dry
01/12/2022;Mauritania;Barkéol;Barkeol;0,25;3.Normal conditions;-0,04;3.Normal conditions;0,38;3.Normal conditions;0,15;3.Normal conditions;2,15;Extremely wet;0,82;Wet;-0,55;Dry;-0,5;Dry;-0,5;Dry
01/12/2022;Mauritania;Bassikounou;Fassala;-0,13;3.Normal conditions;-0,03;3.Normal conditions;-0,03;3.Normal conditions;0,15;3.Normal conditions;1,31;Moderately wet;-0,65;Dry;0,28;Wet;0,16;Wet;0,16;Wet
01/12/2022;Senegal;Guediawaye;Sam Notaire;-0,31;3.Normal conditions;-0,02;3.Normal conditions;-0,34;3.Normal conditions;0,17;3.Normal conditions;-0,16;Dry;1,42;Moderately wet;2;Extremely wet;2,05;Extremely wet;2,05;Extremely wet
01/12/2022;Mauritania;Magta-Lahar;Ouad Amour;0,06;3.Normal conditions;-0,02;3.Normal conditions;0,15;3.Normal conditions;0,15;3.Normal conditions;1,69;Extremely wet;0,33;Wet;-0,04;Dry;-0,04;Dry;-0,04;Dry
01/12/2022;Mauritania;Barkéol;Rdheidhie;0,84;3.Normal conditions;-0,01;3.Normal conditions;1,1;2.Good condition;0,15;3.Normal conditions;2,21;Extremely wet;0,6;Wet;-0,09;Dry;-0,1;Dry;-0,1;Dry
01/12/2022;Mauritania;Néma;Bangou;0,03;3.Normal conditions;0,01;3.Normal conditions;-0,02;3.Normal conditions;0,21;3.Normal conditions;3,86;Extremely wet;0,47;Wet;-0,19;Dry;-0,14;Dry;-0,14;Dry
01/12/2022;Mauritania;Tidjikja;Tidjikja 2;-0,14;3.Normal conditions;0,01;3.Normal conditions;-0,22;3.Normal conditions;0,21;3.Normal conditions;1,33;Moderately wet;0,27;Wet;0,18;Wet;0,28;Wet;0,28;Wet
01/12/2022;Senegal;Tambacouda;Makacolibantang;0,01;3.Normal conditions;0,02;3.Normal conditions;-0,04;3.Normal conditions;0,16;3.Normal conditions;4,15;Extremely wet;1,81;Extremely wet;0,71;Wet;1,14;Moderately wet;1,14;Moderately wet
01/12/2022;Senegal;Kolda;Saré Bidji;0,03;3.Normal conditions;0,02;3.Normal conditions;-0,2;3.Normal conditions;0,13;3.Normal conditions;4,17;Extremely wet;2,11;Extremely wet;0,39;Wet;0,87;Wet;0,87;Wet
01/12/2022;Mauritania;Aleg;Agchourguit;0,07;3.Normal conditions;0,02;3.Normal conditions;-0,03;3.Normal conditions;0,21;3.Normal conditions;4,6;Extremely wet;-0,24;Dry;-0,15;Dry;-0,17;Dry;-0,17;Dry
01/12/2022;Mauritania;Néma;El Mabrouk;-0,16;3.Normal conditions;0,03;3.Normal conditions;-0,02;3.Normal conditions;0,2;3.Normal conditions;3,44;Extremely wet;0,34;Wet;-0,19;Dry;-0,13;Dry;-0,13;Dry
01/12/2022;Mauritania;M'Bout;Tarengue;0,49;3.Normal conditions;0,03;3.Normal conditions;0,19;3.Normal conditions;0,26;3.Normal conditions;1,64;Extremely wet;1,14;Moderately wet;1,45;Moderately wet;1,55;Extremely wet;1,55;Extremely wet
01/12/2022;Mauritania;Aleg;Cheggar;0,14;3.Normal conditions;0,04;3.Normal conditions;0,12;3.Normal conditions;0,15;3.Normal conditions;4,54;Extremely wet;-0,05;Dry;-0,09;Dry;-0,12;Dry;-0,12;Dry
01/12/2022;Mauritania;Tidjikja;Boubacar Ben Amer;0,07;3.Normal conditions;0,05;3.Normal conditions;0,02;3.Normal conditions;0,19;3.Normal conditions;1,42;Moderately wet;-0,2;Dry;0,09;Wet;0,11;Wet;0,11;Wet
01/12/2022;Senegal;Rufisque;Rufisque;-0,48;3.Normal conditions;0,06;3.Normal conditions;-0,83;3.Normal conditions;0,18;3.Normal conditions;-0,16;Dry;1,33;Moderately wet;1,98;Extremely wet;2,04;Extremely wet;2,04;Extremely wet
01/12/2022;Mauritania;Chinguetti;Ouadane;0,29;3.Normal conditions;0,06;3.Normal conditions;0,16;3.Normal conditions;;;-0,23;Dry;-0,46;Dry;1,31;Moderately wet;1,38;Moderately wet;1,48;Moderately wet
01/12/2022;Senegal;Tambacouda;Missirah;-0,08;3.Normal conditions;0,07;3.Normal conditions;-0,11;3.Normal conditions;0,17;3.Normal conditions;3,36;Extremely wet;1,57;Extremely wet;0,09;Wet;0,49;Wet;0,49;Wet
01/12/2022;Senegal;Saraya;Sabodala;-0,48;3.Normal conditions;0,07;3.Normal conditions;-0,93;3.Normal conditions;0,4;3.Normal conditions;1,74;Extremely wet;0,31;Wet;-0,51;Dry;-0,25;Dry;-0,25;Dry
01/12/2022;Mauritania;Monguel;Melzem Teichet;1;2.Good condition;0,08;3.Normal conditions;1,42;2.Good condition;0,15;3.Normal conditions;1,71;Extremely wet;0,63;Wet;-0,15;Dry;-0,14;Dry;-0,14;Dry
01/12/2022;Senegal;Kédougou;Fongolembi;-0,45;3.Normal conditions;0,09;3.Normal conditions;-0,87;3.Normal conditions;0,37;3.Normal conditions;2,48;Extremely wet;-0,39;Dry;-1,46;Moderately dry;-1,31;Moderately dry;-1,31;Moderately dry
01/12/2022;Mauritania;Néma;Beribavat;0,17;3.Normal conditions;0,09;3.Normal conditions;0,25;3.Normal conditions;0,25;3.Normal conditions;2,7;Extremely wet;-0,04;Dry;-0,33;Dry;-0,25;Dry;-0,25;Dry
01/12/2022;Mauritania;Bababé;El Varae;1,04;2.Good condition;0,09;3.Normal conditions;1,54;2.Good condition;0,15;3.Normal conditions;3,5;Extremely wet;0,04;Wet;-0,01;Dry;0,07;Wet;0,07;Wet
01/12/2022;Mauritania;Tidjikja;Tidjikja;-0,21;3.Normal conditions;0,1;3.Normal conditions;-0,36;3.Normal conditions;;;1,33;Moderately wet;0,51;Wet;-0,02;Dry;0,1;Wet;0,1;Wet
01/12/2022;Senegal;Bounkiling;Diaroumé;0;3.Normal conditions;0,1;3.Normal conditions;-0,29;3.Normal conditions;0,32;3.Normal conditions;3,94;Extremely wet;2,13;Extremely wet;0,35;Wet;0,83;Wet;0,83;Wet
01/12/2022;Senegal;Kolda;Dioulacolon;0,15;3.Normal conditions;0,1;3.Normal conditions;0,01;3.Normal conditions;0,13;3.Normal conditions;3,98;Extremely wet;2,09;Extremely wet;0,44;Wet;0,99;Wet;0,99;Wet
01/12/2022;Senegal;Tambacouda;Koussanar;-0,03;3.Normal conditions;0,1;3.Normal conditions;-0,1;3.Normal conditions;0,24;3.Normal conditions;3,93;Extremely wet;1,48;Moderately wet;1,44;Moderately wet;1,75;Extremely wet;1,75;Extremely wet
01/12/2022;Mauritania;Boghé;Boghe;0,43;3.Normal conditions;0,1;3.Normal conditions;0,61;3.Normal conditions;0,15;3.Normal conditions;4,57;Extremely wet;-0,1;Dry;0,32;Wet;0,36;Wet;0,35;Wet
01/12/2022;Mauritania;M'Bout;Lahrach;0,17;3.Normal conditions;0,11;3.Normal conditions;0,19;3.Normal conditions;-0,15;3.Normal conditions;2,04;Extremely wet;0,97;Wet;0,05;Wet;0,12;Wet;0,12;Wet
01/12/2022;Mauritania;Ouad-Naga;Ouad Naga;0,26;3.Normal conditions;0,11;3.Normal conditions;0,22;3.Normal conditions;-3,46;5.Highly degraded;4,39;Extremely wet;0,2;Wet;0,65;Wet;0,66;Wet;0,68;Wet
01/12/2022;Senegal;Sédhiou;Diendé;0,07;3.Normal conditions;0,11;3.Normal conditions;-0,28;3.Normal conditions;0,36;3.Normal conditions;4,06;Extremely wet;2,04;Extremely wet;0,3;Wet;0,73;Wet;0,73;Wet
01/12/2022;Senegal;M'bour;Fissel;0,05;3.Normal conditions;0,12;3.Normal conditions;0,03;3.Normal conditions;-0,03;3.Normal conditions;-0,21;Dry;0,55;Wet;2,14;Extremely wet;2,23;Extremely wet;2,23;Extremely wet
01/12/2022;Senegal;Gossas;Ouadiour;0,1;3.Normal conditions;0,13;3.Normal conditions;0,1;3.Normal conditions;-0,37;3.Normal conditions;-0,33;Dry;0,91;Wet;1,12;Moderately wet;1,33;Moderately wet;1,33;Moderately wet
01/12/2022;Senegal;Vélingara;Pakour;-0,02;3.Normal conditions;0,13;3.Normal conditions;-0,37;3.Normal conditions;0,4;3.Normal conditions;3,35;Extremely wet;1,84;Extremely wet;0,1;Wet;0,61;Wet;0,61;Wet
01/12/2022;Mauritania;Nouakchott;El Mina;-0,19;3.Normal conditions;0,14;3.Normal conditions;-0,15;3.Normal conditions;-0,18;3.Normal conditions;2,41;Extremely wet;0,09;Wet;0,58;Wet;0,58;Wet;0,62;Wet
01/12/2022;Senegal;Salemata;Dar Salam;-0,34;3.Normal conditions;0,14;3.Normal conditions;-0,92;3.Normal conditions;0,49;3.Normal conditions;3,78;Extremely wet;0,63;Wet;-0,66;Dry;-0,4;Dry;-0,4;Dry
01/12/2022;Senegal;Sédhiou;Djiredji;0,19;3.Normal conditions;0,15;3.Normal conditions;0,06;3.Normal conditions;0,06;3.Normal conditions;3,64;Extremely wet;2,04;Extremely wet;0,56;Wet;0,91;Wet;0,91;Wet
01/12/2022;Senegal;Salemata;Dakateli;-0,57;3.Normal conditions;0,15;3.Normal conditions;-1,08;4.Degraded;0,5;3.Normal conditions;3,5;Extremely wet;0,16;Wet;-1,17;Moderately dry;-0,94;Dry;-0,94;Dry
01/12/2022;Mauritania;Barkéol;Gueller;0,45;3.Normal conditions;0,15;3.Normal conditions;0,52;3.Normal conditions;0,15;3.Normal conditions;1,36;Moderately wet;0,83;Wet;-0,47;Dry;-0,4;Dry;-0,4;Dry
01/12/2022;Mauritania;M'Bagne;Debay El Hejaj;0,74;3.Normal conditions;0,17;3.Normal conditions;0,74;3.Normal conditions;0,15;3.Normal conditions;2,31;Extremely wet;0,22;Wet;-0,05;Dry;0,03;Wet;0,03;Wet
01/12/2022;Senegal;Bignona;Tendouck;0,22;3.Normal conditions;0,18;3.Normal conditions;-0,03;3.Normal conditions;-0,02;3.Normal conditions;1,3;Moderately wet;1,14;Moderately wet;0,7;Wet;0,92;Wet;0,92;Wet
01/12/2022;Senegal;Koumpentoum;Bamba Thialène;0,19;3.Normal conditions;0,18;3.Normal conditions;0,11;3.Normal conditions;0,33;3.Normal conditions;3,55;Extremely wet;2,09;Extremely wet;0,74;Wet;1,08;Moderately wet;1,08;Moderately wet
01/12/2022;Mauritania;Boutilimit;Boutilimit 2;0,43;3.Normal conditions;0,18;3.Normal conditions;0,47;3.Normal conditions;-3,68;5.Highly degraded;3,1;Extremely wet;-0,26;Dry;0,47;Wet;0,51;Wet;0,54;Wet
01/12/2022;Mauritania;Monguel;Azgueilem Tiyab;0,4;3.Normal conditions;0,18;3.Normal conditions;0,46;3.Normal conditions;0,15;3.Normal conditions;1,85;Extremely wet;0,59;Wet;-0,24;Dry;-0,21;Dry;-0,21;Dry
01/12/2022;Mauritania;Barkéol;Daghveg;0,13;3.Normal conditions;0,19;3.Normal conditions;-0,08;3.Normal conditions;0,24;3.Normal conditions;2,25;Extremely wet;0,93;Wet;-0,38;Dry;-0,34;Dry;-0,34;Dry
01/12/2022;Mauritania;Tintane;Twil;0,58;3.Normal conditions;0,19;3.Normal conditions;0,82;3.Normal conditions;0,21;3.Normal conditions;2,24;Extremely wet;0,2;Wet;0,1;Wet;0,31;Wet;0,31;Wet
01/12/2022;Senegal;Keur Massar;Jaxaay;-0,14;3.Normal conditions;0,19;3.Normal conditions;-0,53;3.Normal conditions;-0,07;3.Normal conditions;-0,16;Dry;1,28;Moderately wet;1,98;Extremely wet;2,04;Extremely wet;2,04;Extremely wet
01/12/2022;Mauritania;F'Dérik;Fderik 2;0,17;3.Normal conditions;0,19;3.Normal conditions;0,07;3.Normal conditions;-0,15;3.Normal conditions;1,29;Moderately wet;-0,04;Dry;-0,15;Dry;-0,1;Dry;-0,01;Dry
01/12/2022;Mauritania;Barkéol;Boulahrath;0,7;3.Normal conditions;0,2;3.Normal conditions;0,9;3.Normal conditions;0,21;3.Normal conditions;2,09;Extremely wet;0,71;Wet;-0,04;Dry;-0,03;Dry;-0,03;Dry
01/12/2022;Mauritania;Aleg;Bouhdide;0,78;3.Normal conditions;0,2;3.Normal conditions;0,93;3.Normal conditions;0,15;3.Normal conditions;4,61;Extremely wet;-0,01;Dry;0,2;Wet;0,22;Wet;0,22;Wet
01/12/2022;Mauritania;Boghé;Wel Birem;0,22;3.Normal conditions;0,2;3.Normal conditions;0,35;3.Normal conditions;0,15;3.Normal conditions;4,56;Extremely wet;-0,24;Dry;0,3;Wet;0,29;Wet;0,29;Wet
01/12/2022;Senegal;Fatick;Niakhar;0,39;3.Normal conditions;0,21;3.Normal conditions;0,66;3.Normal conditions;0,01;3.Normal conditions;-0,23;Dry;0,39;Wet;1,86;Extremely wet;2;Extremely wet;2;Extremely wet
01/12/2022;Mauritania;M'Bout;Tikobra;0,45;3.Normal conditions;0,21;3.Normal conditions;0,18;3.Normal conditions;0,25;3.Normal conditions;1,95;Extremely wet;1,01;Moderately wet;0,9;Wet;0,95;Wet;0,95;Wet
01/12/2022;Mauritania;Aleg;Male;0,52;3.Normal conditions;0,21;3.Normal conditions;0,59;3.Normal conditions;0,15;3.Normal conditions;2,63;Extremely wet;0,49;Wet;-0,19;Dry;-0,19;Dry;-0,19;Dry
01/12/2022;Mauritania;Amourj;Adel Bagrou;-0,06;3.Normal conditions;0,21;3.Normal conditions;-0,27;3.Normal conditions;0,21;3.Normal conditions;4,68;Extremely wet;0,03;Wet;0,29;Wet;0,23;Wet;0,23;Wet
01/12/2022;Senegal;Médina Yoro Foulah;Ndorna;0,19;3.Normal conditions;0,22;3.Normal conditions;-0,14;3.Normal conditions;0,46;3.Normal conditions;4,14;Extremely wet;2,11;Extremely wet;0,49;Wet;0,94;Wet;0,94;Wet
01/12/2022;Senegal;Bambey;Ngoye;0,24;3.Normal conditions;0,23;3.Normal conditions;0,2;3.Normal conditions;-0,06;3.Normal conditions;-0,22;Dry;0,19;Wet;2;Extremely wet;2,15;Extremely wet;2,15;Extremely wet
01/12/2022;Mauritania;Guérou;Guerou;0,82;3.Normal conditions;0,24;3.Normal conditions;0,94;3.Normal conditions;0,15;3.Normal conditions;1,15;Moderately wet;1,01;Moderately wet;-0,1;Dry;-0,05;Dry;-0,05;Dry
01/12/2022;Senegal;Guinguinéo;Mbadakhoune;0,24;3.Normal conditions;0,24;3.Normal conditions;0,33;3.Normal conditions;0,19;3.Normal conditions;-0,11;Dry;1,68;Extremely wet;1,62;Extremely wet;1,83;Extremely wet;1,83;Extremely wet
01/12/2022;Mauritania;Nouadhibou;Nouamghar;0,21;3.Normal conditions;0,25;3.Normal conditions;0,17;3.Normal conditions;-0,21;3.Normal conditions;2,71;Extremely wet;0,05;Wet;2,14;Extremely wet;2,18;Extremely wet;2,2;Extremely wet
01/12/2022;Senegal;Vélingara;Saré Coly Sallé;0,03;3.Normal conditions;0,25;3.Normal conditions;-0,35;3.Normal conditions;0,38;3.Normal conditions;4,17;Extremely wet;2,22;Extremely wet;0,21;Wet;0,85;Wet;0,85;Wet
01/12/2022;Senegal;Kolda;Mampatim;0,17;3.Normal conditions;0,26;3.Normal conditions;-0,22;3.Normal conditions;0,43;3.Normal conditions;4,01;Extremely wet;1,96;Extremely wet;0,57;Wet;0,98;Wet;0,98;Wet
01/12/2022;Mauritania;Tintane;Lehreijatt;0,56;3.Normal conditions;0,26;3.Normal conditions;0,61;3.Normal conditions;0,25;3.Normal conditions;2,35;Extremely wet;0,01;Wet;0,7;Wet;0,9;Wet;0,9;Wet
01/12/2022;Senegal;Linguére;Yang-Yang;0,43;3.Normal conditions;0,27;3.Normal conditions;0,5;3.Normal conditions;0,24;3.Normal conditions;3,52;Extremely wet;0,34;Wet;0,6;Wet;0,65;Wet;0,65;Wet
01/12/2022;Mauritania;Moudjéria;N'Beika;0,42;3.Normal conditions;0,27;3.Normal conditions;0,41;3.Normal conditions;0,21;3.Normal conditions;1,35;Moderately wet;-0,17;Dry;0,27;Wet;0,29;Wet;0,29;Wet
01/12/2022;Mauritania;Magta-Lahar;Sangrava;0,61;3.Normal conditions;0,27;3.Normal conditions;0,56;3.Normal conditions;0,15;3.Normal conditions;1,31;Moderately wet;0,08;Wet;-0,03;Dry;-0,04;Dry;-0,05;Dry
01/12/2022;Senegal;Médina Yoro Foulah;Fafacourou;0,14;3.Normal conditions;0,28;3.Normal conditions;-0,17;3.Normal conditions;0,39;3.Normal conditions;3,98;Extremely wet;1,99;Extremely wet;0,31;Wet;0,82;Wet;0,82;Wet
01/12/2022;Mauritania;Kobenni;Gogui Zemmal;0,64;3.Normal conditions;0,28;3.Normal conditions;0,85;3.Normal conditions;0,2;3.Normal conditions;1,31;Moderately wet;0,58;Wet;-0,16;Dry;0,11;Wet;0,11;Wet
01/12/2022;Senegal;Vélingara;Bonconto;0,14;3.Normal conditions;0,29;3.Normal conditions;-0,02;3.Normal conditions;0,47;3.Normal conditions;3,56;Extremely wet;2,23;Extremely wet;-0,06;Dry;0,44;Wet;0,44;Wet
01/12/2022;Mauritania;Atar;Tawaz;0,55;3.Normal conditions;0,29;3.Normal conditions;0,48;3.Normal conditions;0,15;3.Normal conditions;1,89;Extremely wet;-0,22;Dry;1,66;Extremely wet;1,72;Extremely wet;1,77;Extremely wet
01/12/2022;Mauritania;Ould Yengé;Leweinat;1,01;2.Good condition;0,29;3.Normal conditions;1,49;2.Good condition;0,21;3.Normal conditions;0,57;Wet;0,46;Wet;1,86;Extremely wet;2,05;Extremely wet;2,05;Extremely wet
01/12/2022;Mauritania;Boghé;Boghe 2;0,74;3.Normal conditions;0,29;3.Normal conditions;0,89;3.Normal conditions;0,15;3.Normal conditions;4,54;Extremely wet;-0,02;Dry;0,24;Wet;0,29;Wet;0,29;Wet
01/12/2022;Mauritania;Kobenni;Voulaniya;0,73;3.Normal conditions;0,29;3.Normal conditions;0,93;3.Normal conditions;0,21;3.Normal conditions;1,11;Moderately wet;0,35;Wet;-0,05;Dry;0,18;Wet;0,18;Wet
01/12/2022;Senegal;Diourbel;Ndoulo;0,46;3.Normal conditions;0,29;3.Normal conditions;0,61;3.Normal conditions;-0,35;3.Normal conditions;-0,26;Dry;0,42;Wet;1,51;Extremely wet;1,76;Extremely wet;1,76;Extremely wet
01/12/2022;Senegal;Foundiougne;Niodior;0,45;3.Normal conditions;0,29;3.Normal conditions;-0,3;3.Normal conditions;0,75;3.Normal conditions;-0,22;Dry;1,34;Moderately wet;1,67;Extremely wet;1,73;Extremely wet;1,73;Extremely wet
01/12/2022;Mauritania;Magta-Lahar;Maghta Lahjar;0;3.Normal conditions;0,31;3.Normal conditions;-0,38;3.Normal conditions;0,15;3.Normal conditions;1,2;Moderately wet;-0,25;Dry;-0,21;Dry;-0,21;Dry;-0,21;Dry
01/12/2022;Mauritania;Barkéol;El Ghabra;0,57;3.Normal conditions;0,31;3.Normal conditions;0,59;3.Normal conditions;0,26;3.Normal conditions;2,2;Extremely wet;0,82;Wet;-0,24;Dry;-0,2;Dry;-0,2;Dry
01/12/2022;Senegal;M'bour;Séssène;0,41;3.Normal conditions;0,31;3.Normal conditions;0,37;3.Normal conditions;0,48;3.Normal conditions;-0,18;Dry;0,89;Wet;2,15;Extremely wet;2,23;Extremely wet;2,23;Extremely wet
01/12/2022;Mauritania;M'Bagne;Bagodine;1,08;2.Good condition;0,31;3.Normal conditions;1,34;2.Good condition;0,3;3.Normal conditions;2,38;Extremely wet;0,2;Wet;0,05;Wet;0,09;Wet;0,09;Wet
01/12/2022;Mauritania;Djiguenni;Beneamane;0,98;3.Normal conditions;0,33;3.Normal conditions;1,42;2.Good condition;0,15;3.Normal conditions;1,93;Extremely wet;0,57;Wet;0,29;Wet;0,56;Wet;0,56;Wet
01/12/2022;Senegal;Médina Yoro Foulah;Niaming;0,24;3.Normal conditions;0,33;3.Normal conditions;-0,14;3.Normal conditions;0,43;3.Normal conditions;4,25;Extremely wet;2,15;Extremely wet;0,59;Wet;0,96;Wet;0,96;Wet
01/12/2022;Mauritania;Tidjikja;Tensigh;0,24;3.Normal conditions;0,33;3.Normal conditions;0,12;3.Normal conditions;0,22;3.Normal conditions;1,36;Moderately wet;-0,29;Dry;0,05;Wet;0,12;Wet;0,12;Wet
