DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Dec1969,0.46016,0.54828,1.6303,1.28231,0.99141,0.81148,0.45904,0.337,0.17472,0.04129,-0.03562,-0.10341,-0.10322,-0.12398,-0.06534,0.02385,-0.34311,-0.39864,-0.33946,-0.23745,-0.12022,-0.02928,0.03019,0.0797,0.16124,0.18198,0.3177,0.4419,0.50127,0.57268,0.65593,0.67467,0.69569,0.71304,0.72835,0.72837,0.77559,0.76695,0.87491,1.02635,0.9302,0.77392,0.88031,0.85734,0.843,0.8392,0.82308,0.8305
Jan1970,0.21211,0.37549,0.47011,1.55465,1.23177,0.95954,0.78203,0.43623,0.31816,0.16061,0.02957,-0.04744,-0.11437,-0.11418,-0.13669,-0.07823,0.00902,-0.35459,-0.41293,-0.35597,-0.25439,-0.13789,-0.04802,0.01032,0.05965,0.14026,0.16071,0.29661,0.42315,0.4862,0.5597,0.64486,0.66331,0.6844,0.70095,0.71571,0.71572,0.76262,0.75375,0.86281,1.01627,0.92061,0.76256,0.86921,0.84646,0.83233,0.82881,0.81302
Feb1970,-0.14526,0.03976,0.23555,0.33649,1.4149,1.16411,0.92684,0.75605,0.42688,0.31394,0.16533,0.03944,-0.0355,-0.10106,-0.09982,-0.12237,-0.06635,0.01795,-0.33875,-0.39887,-0.34446,-0.24488,-0.13107,-0.04331,0.01389,0.06218,0.14178,0.16171,0.29491,0.41989,0.48279,0.55531,0.63904,0.65708,0.67795,0.69429,0.70884,0.70893,0.75565,0.74712,0.85554,1.00807,0.9141,0.75713,0.86345,0.84089,0.82686,0.82342
Mar1970,0.08077,0.00829,0.06671,0.19986,0.27387,1.26526,1.08286,0.88811,0.72908,0.41993,0.31337,0.17323,0.05655,-0.01181,-0.07376,-0.07301,-0.09691,-0.04468,0.03473,-0.30447,-0.36485,-0.31358,-0.22054,-0.11405,-0.03108,0.02397,0.07071,0.14821,0.16697,0.29471,0.41697,0.47771,0.54842,0.63005,0.64733,0.66739,0.68351,0.69771,0.69763,0.74393,0.73573,0.84307,0.99415,0.9014,0.74582,0.85126,0.82947,0.81609
Apr1970,-0.49679,-0.21556,-0.20045,-0.13688,-0.00685,0.06664,0.98703,0.9262,0.78025,0.63952,0.35321,0.25523,0.12602,0.02112,-0.04156,-0.09888,-0.09665,-0.11849,-0.06854,0.01071,-0.31176,-0.37023,-0.32022,-0.23162,-0.1296,-0.04925,0.00399,0.04956,0.12576,0.14465,0.26918,0.38859,0.45045,0.51932,0.60026,0.61746,0.63796,0.6544,0.66875,0.66884,0.71487,0.70696,0.81422,0.96531,0.87478,0.72151,0.82644,0.80501
May1970,1.07906,0.37428,0.28533,0.21181,0.22358,0.30442,0.34369,1.07543,0.99426,0.85026,0.7124,0.43782,0.34247,0.21758,0.11456,0.05305,-0.0036,-0.00147,-0.02559,0.01785,0.08605,-0.2292,-0.29085,-0.24566,-0.16274,-0.06556,0.00996,0.0607,0.10399,0.17839,0.19568,0.31453,0.4285,0.48562,0.55175,0.62983,0.64561,0.66515,0.68085,0.6947,0.69448,0.74134,0.7334,0.8382,0.98647,0.89483,0.74226,0.84572
Jun1970,-0.13503,0.40385,0.153,0.13828,0.08237,0.08785,0.16845,0.20447,0.85689,0.85358,0.7445,0.62408,0.37597,0.28736,0.17134,0.07622,0.01879,-0.03247,-0.02696,-0.04895,-0.00767,0.05966,-0.24152,-0.29905,-0.25489,-0.17518,-0.08088,-0.00791,0.04161,0.08358,0.15732,0.17442,0.29054,0.4018,0.4604,0.52733,0.60308,0.61846,0.63816,0.65416,0.66785,0.66791,0.71404,0.70681,0.81022,0.95633,0.86957,0.72166
Jul1970,-0.31,-0.26941,0.10019,-0.01256,0.02396,0.00091,0.00612,0.06558,0.09662,0.63723,0.69204,0.6136,0.51943,0.29645,0.21711,0.11035,0.0241,-0.027,-0.07434,-0.06668,-0.08604,-0.04524,0.01713,-0.26065,-0.31144,-0.27202,-0.19463,-0.10412,-0.03282,0.01533,0.05589,0.12825,0.14507,0.25871,0.3685,0.43027,0.49771,0.57175,0.58695,0.60587,0.62117,0.63462,0.63513,0.68198,0.67539,0.77663,0.9205,0.83853
Aug1970,-0.232,-0.3338,-0.30363,-0.07441,-0.13917,-0.11064,-0.11633,-0.10674,-0.05522,-0.02342,0.43567,0.5066,0.47465,0.4089,0.21702,0.15098,0.05686,-0.02155,-0.06812,-0.11215,-0.10115,-0.1198,-0.07683,-0.02041,-0.27428,-0.31819,-0.28201,-0.20806,-0.12175,-0.05173,-0.00437,0.03514,0.1069,0.12291,0.23008,0.33817,0.40153,0.46754,0.54021,0.55401,0.57156,0.58673,0.59944,0.6004,0.64493,0.63909,0.73456,0.87353
Sep1970,-0.90855,-0.68151,-0.63515,-0.60121,-0.37447,-0.40254,-0.3423,-0.33379,-0.31314,-0.25281,-0.21244,0.20707,0.29652,0.29883,0.24999,0.07569,0.01748,-0.06481,-0.13129,-0.17264,-0.21159,-0.19685,-0.21154,-0.16953,-0.11324,-0.34525,-0.38508,-0.34759,-0.27409,-0.1891,-0.11976,-0.07341,-0.03461,0.03335,0.04987,0.15652,0.26428,0.33174,0.39972,0.47278,0.48741,0.50535,0.52096,0.53402,0.53541,0.57829,0.57336,0.66932
Oct1970,-1.33288,-1.42548,-0.98196,-0.88332,-0.83599,-0.62806,-0.63673,-0.56233,-0.54326,-0.51531,-0.45482,-0.40645,-0.00436,0.10377,0.1318,0.0985,-0.05924,-0.11011,-0.18407,-0.2417,-0.27786,-0.31269,-0.29957,-0.31077,-0.26779,-0.20777,-0.42549,-0.45837,-0.4198,-0.34782,-0.26387,-0.19412,-0.14802,-0.10924,-0.04429,-0.02687,0.07831,0.18752,0.25675,0.32658,0.40012,0.41513,0.43418,0.4507,0.46441,0.46643,0.50875,0.50466
Nov1970,0.40544,-0.94053,-1.1709,-0.87287,-0.80418,-0.76518,-0.57059,-0.58115,-0.51514,-0.4988,-0.4742,-0.41839,-0.37316,0.0104,0.11354,0.14138,0.1078,-0.04704,-0.0969,-0.16989,-0.22661,-0.26249,-0.29698,-0.28497,-0.2965,-0.25458,-0.19688,-0.41032,-0.44355,-0.40655,-0.33577,-0.25338,-0.18513,-0.13971,-0.10154,-0.03706,-0.0201,0.08347,0.19153,0.25978,0.32871,0.40155,0.41611,0.43497,0.45139,0.46506,0.467,0.50915
Dec1970,-0.11189,0.18207,-0.7643,-1.02587,-0.81191,-0.76036,-0.72502,-0.54129,-0.55257,-0.49299,-0.4788,-0.45619,-0.40248,-0.36009,0.00858,0.10961,0.13967,0.10677,-0.04446,-0.09348,-0.16497,-0.22099,-0.25643,-0.2901,-0.2784,-0.2898,-0.24864,-0.19231,-0.40088,-0.43408,-0.39822,-0.32895,-0.24808,-0.18121,-0.13658,-0.09909,-0.03536,-0.01892,0.08273,0.18945,0.25646,0.32418,0.39592,0.4104,0.42907,0.44571,0.45901,0.46104
Jan1971,0.71366,0.33305,0.36034,-0.56364,-0.83674,-0.7239,-0.69763,-0.67537,-0.50531,-0.51933,-0.46763,-0.45772,-0.43689,-0.38455,-0.34649,0.01597,0.11272,0.14237,0.10688,-0.04603,-0.09573,-0.16803,-0.22556,-0.26208,-0.29608,-0.28554,-0.29779,-0.25865,-0.20395,-0.41454,-0.4506,-0.41517,-0.3449,-0.26297,-0.19575,-0.15092,-0.11311,-0.04849,-0.03242,0.07042,0.17887,0.24791,0.31571,0.38752,0.40237,0.42141,0.43837,0.45222
Feb1971,1.04433,0.96911,0.71389,0.61542,-0.28755,-0.59306,-0.58697,-0.58319,-0.56707,-0.40454,-0.42181,-0.3783,-0.37256,-0.35513,-0.30421,-0.26977,0.08028,0.16839,0.19342,0.1542,0.00098,-0.04943,-0.12258,-0.18156,-0.21863,-0.25309,-0.2427,-0.25601,-0.21902,-0.16684,-0.37619,-0.41346,-0.37952,-0.31093,-0.23091,-0.1657,-0.12198,-0.08503,-0.02051,-0.00503,0.09598,0.20223,0.26979,0.33582,0.4068,0.42122,0.43962,0.45602
Mar1971,1.86101,1.59929,1.44207,1.1807,1.029,0.12975,-0.20558,-0.31583,-0.35771,-0.35841,-0.21521,-0.24178,-0.214,-0.21325,-0.20165,-0.15603,-0.13031,0.19416,0.26828,0.2859,0.24306,0.09315,0.04018,-0.03492,-0.09597,-0.13331,-0.16775,-0.15719,-0.17228,-0.13941,-0.09179,-0.29723,-0.33629,-0.30572,-0.24122,-0.16605,-0.10507,-0.06387,-0.02882,0.03494,0.04914,0.146,0.24705,0.31033,0.37241,0.44105,0.45511,0.47288
Apr1971,0.81323,1.34302,1.35709,1.31364,1.14854,1.05114,0.26295,-0.06424,-0.18993,-0.24735,-0.25401,-0.12362,-0.15264,-0.13019,-0.13174,-0.12246,-0.07905,-0.05705,0.2471,0.31482,0.32982,0.286,0.1406,0.08596,0.01047,-0.05115,-0.08875,-0.123,-0.11157,-0.1269,-0.09662,-0.05339,-0.25357,-0.29424,-0.26558,-0.20393,-0.13138,-0.07298,-0.03323,0.00061,0.06344,0.07691,0.17083,0.26861,0.32905,0.38957,0.45646,0.46987
May1971,1.01759,1.02408,1.30974,1.34526,1.32065,1.21479,1.12878,0.43754,0.09435,-0.05115,-0.12219,-0.13783,-0.01937,-0.05093,-0.03459,-0.03825,-0.03149,0.01005,0.02824,0.31529,0.37339,0.38512,0.34028,0.19663,0.14118,0.06675,0.00469,-0.03291,-0.06734,-0.05682,-0.07319,-0.04588,-0.00642,-0.20407,-0.24539,-0.21923,-0.16034,-0.09056,-0.03474,0.00365,0.03624,0.09838,0.1111,0.2024,0.29701,0.35434,0.41312,0.47878
Jun1971,0.64751,0.96415,1.01343,1.22241,1.28466,1.28905,1.20102,1.13617,0.53844,0.21883,0.05512,-0.02858,-0.04605,0.05927,0.02532,0.0359,0.02989,0.03616,0.0778,0.09312,0.36013,0.41237,0.42028,0.37687,0.2384,0.18373,0.11079,0.04879,0.01184,-0.02229,-0.00966,-0.0264,-0.00112,0.03563,-0.15619,-0.19593,-0.17226,-0.11644,-0.04942,0.00413,0.04098,0.07249,0.13435,0.1466,0.23491,0.32691,0.38114,0.43806
Jul1971,1.01085,1.01325,1.18112,1.18877,1.31107,1.33625,1.34308,1.27569,1.22269,0.73758,0.41473,0.22923,0.14325,0.11548,0.20597,0.16646,0.16789,0.15925,0.1616,0.20138,0.21264,0.45491,0.49302,0.49687,0.45528,0.32074,0.26827,0.19727,0.13662,0.10042,0.06679,0.08133,0.06367,0.08616,0.11901,-0.06607,-0.10572,-0.08418,-0.03191,0.03056,0.0797,0.11429,0.14433,0.20612,0.21742,0.3007,0.38764,0.4376
Aug1971,0.56798,0.79704,0.89722,1.01955,1.06158,1.17391,1.19821,1.2051,1.22477,1.19549,0.8123,0.50862,0.34641,0.26636,0.23941,0.32,0.28116,0.27592,0.26521,0.26447,0.30434,0.31091,0.53223,0.55911,0.5628,0.52473,0.39635,0.34578,0.27684,0.21863,0.1843,0.15204,0.16911,0.15075,0.16758,0.19782,0.02054,-0.01887,0.0018,0.04893,0.10618,0.15165,0.18335,0.21166,0.27446,0.28486,0.35993,0.44075
Sep1971,0.32772,0.50447,0.73018,0.8131,0.92722,0.97523,1.06763,1.08904,1.09179,1.0995,1.07543,0.78391,0.52661,0.38473,0.30683,0.27696,0.34983,0.31415,0.30917,0.29829,0.29716,0.33766,0.34308,0.54593,0.56863,0.5743,0.53722,0.41667,0.3699,0.30449,0.24847,0.21517,0.18413,0.20124,0.18299,0.19864,0.22599,0.05336,0.01415,0.0339,0.07932,0.1344,0.17763,0.20819,0.23559,0.29865,0.30881,0.38141
Oct1971,-0.23712,0.11383,0.33389,0.54031,0.63082,0.74162,0.79414,0.89267,0.91842,0.92551,0.9417,0.92454,0.67375,0.44756,0.3273,0.25925,0.23478,0.30542,0.27258,0.26905,0.26004,0.25938,0.30018,0.30602,0.50257,0.52811,0.53891,0.50536,0.38893,0.34332,0.28013,0.22673,0.19479,0.16521,0.18193,0.16456,0.1794,0.20761,0.03892,0.00124,0.02066,0.06462,0.11876,0.16115,0.19129,0.2184,0.28049,0.29091
Nov1971,0.75687,0.03025,0.24638,0.39237,0.5779,0.65788,0.76116,0.80936,0.90217,0.92703,0.93374,0.95305,0.93531,0.68953,0.46816,0.35099,0.28276,0.2574,0.32551,0.29211,0.2881,0.27865,0.27765,0.31803,0.32336,0.51594,0.53997,0.55048,0.51675,0.40111,0.35614,0.29372,0.24062,0.20907,0.17979,0.19685,0.17944,0.19354,0.22119,0.05405,0.01639,0.03533,0.07812,0.13132,0.17298,0.20274,0.22941,0.29126
Dec1971,0.39875,0.6574,0.12964,0.31127,0.41322,0.59114,0.66644,0.76217,0.8058,0.89425,0.91837,0.92497,0.94457,0.92744,0.68808,0.4735,0.36145,0.29402,0.2685,0.3343,0.30116,0.29633,0.2866,0.28565,0.32546,0.33056,0.51945,0.5435,0.55465,0.52094,0.40668,0.36211,0.30043,0.24783,0.21666,0.18772,0.20491,0.18743,0.20075,0.22784,0.06232,0.02453,0.04266,0.08469,0.13691,0.17817,0.20717,0.23353
Jan1972,0.77488,0.67512,0.74694,0.246,0.36504,0.43898,0.60235,0.67169,0.76582,0.80866,0.89562,0.9191,0.92529,0.94431,0.92682,0.69008,0.47456,0.36481,0.29559,0.26848,0.33322,0.29949,0.29313,0.28197,0.28069,0.31998,0.32457,0.51363,0.53879,0.55215,0.51901,0.40418,0.35836,0.29547,0.24088,0.20847,0.17894,0.19626,0.17799,0.19118,0.21889,0.0519,0.0128,0.03062,0.07318,0.12615,0.16797,0.19768
Feb1972,1.03727,0.99679,0.93657,0.92939,0.41681,0.47799,0.52166,0.66433,0.72539,0.81145,0.85133,0.93164,0.95311,0.95819,0.97772,0.95933,0.72966,0.51826,0.40949,0.33833,0.30878,0.37051,0.33567,0.32774,0.31612,0.3142,0.35354,0.35733,0.54082,0.56414,0.57585,0.54214,0.42804,0.38219,0.31962,0.265,0.23257,0.20315,0.22106,0.20276,0.21513,0.24162,0.07615,0.03668,0.05428,0.09605,0.1479,0.18878
Mar1972,1.04578,1.12552,1.11056,1.05256,1.04508,0.57003,0.58041,0.61175,0.72982,0.77841,0.85344,0.88693,0.96204,0.98318,0.98822,1.00716,0.98843,0.76662,0.56348,0.45846,0.38778,0.35748,0.41319,0.37624,0.36656,0.35496,0.35297,0.39203,0.39468,0.56932,0.59131,0.59991,0.56606,0.45429,0.40869,0.34671,0.29282,0.26065,0.23155,0.25002,0.23184,0.24314,0.26738,0.10499,0.06504,0.08189,0.12259,0.17299
Apr1972,1.90604,1.61954,1.56875,1.50601,1.41685,1.38909,0.86405,0.76795,0.76891,0.85943,0.89241,0.95532,0.98129,1.04826,1.06655,1.06999,1.08898,1.07016,0.85329,0.65432,0.54839,0.47641,0.44482,0.49361,0.45461,0.44241,0.42953,0.42662,0.46614,0.46766,0.63205,0.64902,0.65326,0.61728,0.50801,0.46241,0.40144,0.34783,0.31587,0.287,0.30646,0.28804,0.29735,0.31884,0.15761,0.11743,0.13289,0.17166
May1972,1.42529,1.79784,1.68892,1.67832,1.62614,1.57235,1.52712,1.05214,0.90385,0.88314,0.95668,0.97994,1.03467,1.05601,1.11721,1.1334,1.13654,1.15831,1.13941,0.92637,0.72816,0.62212,0.54972,0.51545,0.55973,0.52065,0.50681,0.49347,0.48965,0.5301,0.53051,0.687,0.70018,0.69956,0.66267,0.55431,0.5083,0.44767,0.39415,0.36231,0.33344,0.35376,0.33515,0.34283,0.36191,0.20095,0.16046,0.17517
Jun1972,0.14319,0.79483,1.19116,1.22297,1.28415,1.29691,1.27204,1.26605,0.91434,0.82515,0.81939,0.89451,0.92474,0.97906,1.00197,1.06363,1.08041,1.08451,1.10106,1.08412,0.88467,0.70006,0.60124,0.53343,0.50176,0.545,0.50718,0.49369,0.48106,0.47747,0.51743,0.51811,0.67024,0.68289,0.6847,0.65095,0.54563,0.5007,0.44223,0.39071,0.35983,0.33197,0.35277,0.33503,0.343,0.36271,0.20581,0.16688
Jul1972,-0.40096,-0.17706,0.29951,0.67722,0.76669,0.82093,0.84572,0.84957,0.86118,0.65842,0.64669,0.66642,0.75329,0.79235,0.8473,0.87204,0.93361,0.9516,0.95767,0.97499,0.96183,0.78085,0.61195,0.52656,0.46747,0.43831,0.48239,0.44806,0.43788,0.42711,0.42455,0.46435,0.46579,0.61557,0.63193,0.64014,0.61072,0.51008,0.46716,0.41066,0.36085,0.33133,0.30497,0.32613,0.30942,0.31777,0.33828,0.1874
Aug1972,-0.56549,-0.59333,-0.44973,-0.13389,0.16233,0.27522,0.34259,0.37444,0.41724,0.44891,0.33779,0.36855,0.43967,0.54564,0.59552,0.65719,0.68727,0.74951,0.7709,0.77839,0.79813,0.78814,0.63477,0.48528,0.41874,0.37108,0.34484,0.38922,0.35861,0.35259,0.34471,0.34374,0.38227,0.38447,0.52931,0.55146,0.56722,0.54223,0.44903,0.40774,0.35363,0.30718,0.27902,0.25437,0.27616,0.26103,0.26824,0.28992
Sep1972,-1.52017,-1.18244,-1.0497,-0.91405,-0.61311,-0.32049,-0.1694,-0.08924,-0.04527,0.00499,0.05032,-9e-05,0.06491,0.17287,0.29057,0.34857,0.41425,0.45151,0.51872,0.54284,0.55247,0.5747,0.56857,0.43703,0.30597,0.25882,0.2188,0.19818,0.24538,0.21968,0.21769,0.21185,0.21238,0.25039,0.25429,0.40088,0.42845,0.45336,0.43324,0.34301,0.3039,0.25199,0.20786,0.18126,0.1578,0.1795,0.16594,0.17576
Oct1972,0.08011,-1.07842,-1.00161,-0.92476,-0.81365,-0.55288,-0.30185,-0.17107,-0.09924,-0.05709,-0.0082,0.0375,0.00016,0.06118,0.16571,0.27807,0.33502,0.39766,0.43279,0.49638,0.51996,0.52905,0.55494,0.54922,0.42409,0.29977,0.25708,0.2201,0.19973,0.24424,0.21897,0.21726,0.21163,0.21243,0.24983,0.25371,0.39527,0.42321,0.44709,0.42796,0.33975,0.30084,0.25007,0.20658,0.18055,0.15769,0.17919,0.16615
Nov1972,0.3018,0.11011,-0.89873,-0.90473,-0.85386,-0.75413,-0.50947,-0.27411,-0.15186,-0.08342,-0.04413,0.00218,0.04574,0.00789,0.0662,0.16897,0.27824,0.33361,0.39472,0.42862,0.49142,0.51448,0.52349,0.54988,0.54433,0.42094,0.29812,0.25686,0.22015,0.19961,0.24395,0.21923,0.21749,0.21211,0.21296,0.25025,0.25404,0.39401,0.422,0.44565,0.42663,0.33932,0.30048,0.25019,0.20718,0.18148,0.15879,0.18036
Dec1972,-0.14109,0.10069,0.08175,-0.78842,-0.84408,-0.80968,-0.7165,-0.48518,-0.26287,-0.14847,-0.08362,-0.04621,-0.00084,0.04077,0.00476,0.0625,0.16541,0.27208,0.32619,0.38584,0.41915,0.48053,0.50307,0.51221,0.53838,0.53312,0.41253,0.29277,0.25372,0.21739,0.19694,0.24051,0.21619,0.21442,0.20915,0.20999,0.24696,0.25053,0.3885,0.41644,0.43962,0.4205,0.33385,0.29552,0.24578,0.20362,0.17794,0.15559
Jan1973,0.03257,-0.05989,0.06981,0.06367,-0.71737,-0.80708,-0.78724,-0.70736,-0.49036,-0.27542,-0.1653,-0.10341,-0.06693,-0.02238,0.01692,-0.01675,0.04024,0.14461,0.25002,0.30351,0.36293,0.3964,0.45722,0.47886,0.48802,0.51392,0.50859,0.3875,0.26832,0.23196,0.19603,0.17599,0.21988,0.19509,0.19242,0.18646,0.18725,0.22441,0.22767,0.36765,0.39689,0.42216,0.40226,0.31382,0.27525,0.22503,0.18239,0.15664
Feb1973,-0.11355,-0.02869,-0.0334,0.03095,0.04684,-0.6406,-0.76471,-0.74963,-0.67256,-0.4624,-0.25336,-0.14711,-0.08785,-0.0532,-0.00891,0.0285,-0.00494,0.04986,0.15233,0.25375,0.30467,0.36258,0.3947,0.45405,0.4753,0.48416,0.51018,0.50491,0.38539,0.26818,0.23275,0.19703,0.17665,0.21972,0.19512,0.19229,0.18626,0.18699,0.22415,0.22744,0.36601,0.39501,0.42057,0.40068,0.3136,0.2755,0.22569,0.18345
Mar1973,0.19135,0.09077,0.08292,0.07402,0.09127,0.08267,-0.47559,-0.64027,-0.64763,-0.58293,-0.39174,-0.2036,-0.1077,-0.05177,-0.02021,0.02087,0.05322,0.02094,0.0721,0.17071,0.26673,0.31516,0.36849,0.39708,0.45373,0.47458,0.48357,0.50942,0.50397,0.3871,0.27435,0.23909,0.20402,0.18352,0.2247,0.2,0.19693,0.19071,0.19114,0.22799,0.23111,0.36633,0.39415,0.41873,0.39845,0.31351,0.27683,0.22853
Apr1973,-0.51849,-0.17571,-0.16044,-0.1346,-0.10359,-0.07792,-0.05628,-0.50302,-0.64026,-0.64647,-0.58492,-0.40629,-0.22939,-0.13546,-0.08121,-0.05021,-0.00991,0.02174,-0.00791,0.04495,0.14437,0.23825,0.28697,0.3373,0.36457,0.4203,0.44073,0.44987,0.47549,0.47085,0.35796,0.24844,0.21644,0.18161,0.16207,0.20237,0.17899,0.1765,0.17074,0.1713,0.20748,0.21073,0.34394,0.37197,0.39676,0.37777,0.29445,0.25853
May1973,0.368,-0.06884,0.01701,-0.01027,-0.00408,0.01357,0.03117,0.02103,-0.39842,-0.54642,-0.56553,-0.51389,-0.34863,-0.1846,-0.0975,-0.04653,-0.01769,0.02154,0.05065,0.02114,0.06855,0.16462,0.2546,0.30006,0.34754,0.37412,0.42795,0.44785,0.45646,0.48261,0.47785,0.36606,0.25784,0.22533,0.19099,0.17091,0.20975,0.18662,0.18391,0.1782,0.17851,0.21437,0.21744,0.34832,0.37542,0.39897,0.38019,0.29828
Jun1973,0.04588,0.17312,-0.03018,0.02315,-0.01658,-0.02577,-0.00326,0.00509,0.00865,-0.35005,-0.50275,-0.53149,-0.48443,-0.33314,-0.18164,-0.10087,-0.05338,-0.02472,0.01546,0.04306,0.01456,0.06071,0.15196,0.24045,0.28565,0.33181,0.35779,0.40992,0.42961,0.43812,0.46433,0.4601,0.35297,0.24876,0.21939,0.18851,0.16833,0.20554,0.18338,0.18117,0.17569,0.17617,0.21199,0.21531,0.34314,0.37085,0.39403,0.37653
Jul1973,-0.28473,-0.15133,-0.03151,-0.12805,-0.05117,-0.06424,-0.07197,-0.05882,-0.05144,-0.04898,-0.36337,-0.50553,-0.52495,-0.48542,-0.34662,-0.20938,-0.13502,-0.08994,-0.06385,-0.02423,0.00229,-0.02153,0.02097,0.11188,0.20045,0.24294,0.28935,0.31575,0.36802,0.38803,0.39693,0.42371,0.42029,0.32059,0.22352,0.2,0.17282,0.15415,0.19034,0.16869,0.1663,0.16119,0.16211,0.19755,0.20113,0.3253,0.3533,0.37724
Aug1973,0.16104,-0.05017,0.00517,0.06578,-0.01504,0.01474,0.0044,-0.00316,0.00594,0.00929,0.00631,-0.29741,-0.42122,-0.44378,-0.40556,-0.27911,-0.1542,-0.08992,-0.05007,-0.0278,0.01222,0.03435,0.01434,0.04789,0.13772,0.22392,0.26173,0.30526,0.32948,0.37971,0.39951,0.40837,0.43497,0.43137,0.33628,0.24608,0.22546,0.19992,0.18339,0.21602,0.19384,0.19121,0.18555,0.18645,0.22354,0.22705,0.34247,0.36899
Sep1973,-1.38906,-0.6256,-0.58335,-0.50681,-0.40576,-0.43504,-0.35821,-0.34636,-0.33573,-0.30902,-0.28769,-0.26051,-0.51019,-0.59898,-0.60897,-0.57112,-0.4486,-0.3241,-0.25382,-0.2128,-0.1885,-0.14611,-0.12127,-0.1356,-0.09751,0.00228,0.08962,0.13008,0.17607,0.20274,0.25443,0.27502,0.28486,0.31207,0.31017,0.2227,0.13885,0.12472,0.10323,0.0889,0.12293,0.10275,0.10186,0.09742,0.09907,0.13611,0.14076,0.25659
Oct1973,-0.29693,-1.21203,-0.63846,-0.61348,-0.54714,-0.4548,-0.47763,-0.40749,-0.3944,-0.38117,-0.35428,-0.32935,-0.29492,-0.52196,-0.60412,-0.61433,-0.57735,-0.45894,-0.33922,-0.27117,-0.23104,-0.20741,-0.16807,-0.14358,-0.15695,-0.1185,-0.01881,0.06857,0.10798,0.15195,0.17788,0.22883,0.24916,0.25924,0.28605,0.28462,0.19935,0.11927,0.10541,0.08522,0.07138,0.1043,0.08481,0.08403,0.07987,0.08173,0.11795,0.12296
Nov1973,0.10403,-0.27003,-1.06232,-0.5973,-0.58205,-0.52278,-0.43528,-0.45708,-0.3918,-0.37942,-0.36782,-0.34338,-0.31966,-0.28818,-0.50721,-0.58867,-0.60061,-0.56536,-0.45001,-0.33405,-0.26784,-0.22901,-0.20615,-0.16833,-0.14453,-0.15736,-0.12006,-0.02138,0.06449,0.10299,0.14689,0.17286,0.2233,0.24366,0.25376,0.28048,0.27912,0.19485,0.11616,0.1026,0.08268,0.0691,0.10137,0.08214,0.08146,0.07747,0.07928,0.11538
Dec1973,1.29728,0.55463,0.0433,-0.73811,-0.44776,-0.46172,-0.41321,-0.3358,-0.36275,-0.30976,-0.30211,-0.2938,-0.27106,-0.25149,-0.22462,-0.44154,-0.52684,-0.54361,-0.51088,-0.39967,-0.28814,-0.2259,-0.18911,-0.16732,-0.13037,-0.10789,-0.12141,-0.08654,0.0098,0.0925,0.1293,0.17172,0.19662,0.24546,0.26517,0.27487,0.30179,0.29998,0.21597,0.13777,0.12309,0.10241,0.08829,0.11969,0.10026,0.09942,0.09493,0.09661
Jan1974,1.15624,1.39338,0.80275,0.24178,-0.52308,-0.3452,-0.38307,-0.34851,-0.27986,-0.30993,-0.26539,-0.26239,-0.25628,-0.23471,-0.21958,-0.19534,-0.41334,-0.50506,-0.52771,-0.49818,-0.38785,-0.27799,-0.21796,-0.18268,-0.16154,-0.12574,-0.10432,-0.11991,-0.08665,0.01117,0.09412,0.13137,0.17354,0.19813,0.24611,0.26512,0.27466,0.30191,0.29945,0.21386,0.13457,0.12037,0.09842,0.08334,0.11501,0.09511,0.09399,0.08953
Feb1974,1.10446,1.23104,1.41481,0.9948,0.42449,-0.30406,-0.21693,-0.27283,-0.24494,-0.18222,-0.21419,-0.17725,-0.17802,-0.17497,-0.15408,-0.14235,-0.12308,-0.34366,-0.44062,-0.46917,-0.44294,-0.3354,-0.22907,-0.17234,-0.13863,-0.11866,-0.08316,-0.06311,-0.08048,-0.04956,0.04546,0.12566,0.16104,0.20168,0.22514,0.27152,0.28976,0.29889,0.32663,0.32401,0.23882,0.1596,0.14496,0.1224,0.10752,0.1385,0.11832,0.11672
Mar1974,1.91787,1.65936,1.64106,1.69678,1.34573,0.72726,0.0337,0.02367,-0.06554,-0.05628,-0.00653,-0.04628,-0.02268,-0.02696,-0.02831,-0.01073,-0.00643,0.00476,-0.21495,-0.31699,-0.35345,-0.33169,-0.23261,-0.1354,-0.08538,-0.05443,-0.03619,-0.00108,0.01631,-0.00392,0.02317,0.11109,0.18587,0.21806,0.25565,0.27647,0.31994,0.33672,0.3449,0.3733,0.37024,0.28603,0.20673,0.19025,0.1662,0.15121,0.18113,0.16113
